,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,player_name,Game,Player Position
494,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1.0,1.0,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148.0,PP,12.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Coventry City 23/11/2019,DF
495,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1.0,2.0,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003.0,PP,10.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Burton Albion 26/11/2019,DF
496,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0.0,1.0,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157.0,PP,12.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Gillingham 07/12/2019,DF
497,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1.0,1.0,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172.0,PP,12.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Blackpool 14/12/2019,DF
498,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0.0,0.0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197.0,PP,15.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Bolton 26/12/2019,DF
499,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2.0,1.0,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202.0,PP,13.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Doncaster 29/12/2019,DF
500,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1.0,1.0,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215.0,PP,15.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Fleetwood Town 01/01/2020,DF
501,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3.0,1.0,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233.0,PP,13.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Lincoln City 04/01/2020,DF
502,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4.0,0.0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245.0,PP,10.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Wycombe 11/01/2020,DF
503,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1.0,0.0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254.0,PP,6.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,MK Dons 18/01/2020,DF
504,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0.0,0.0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269.0,PP,8.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Doncaster 24/01/2020,DF
505,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1.0,0.0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279.0,PP,7.0,26.0,Sunderland,19266,7,90.0,2.0,0.0,,0.0,0.0,0.0,11.0,0.0,55.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Bailey Wright,Tranmere Rovers 29/01/2020,DF
506,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0.0,2.0,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290.0,PP,9.0,26.0,Sunderland,19266,6.4,90.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,38.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Bailey Wright,Portsmouth 01/02/2020,DF
507,Matchweek 32,Sat,08/02/2020,15:00 (02:00),Home,W,1.0,0.0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303.0,PP,8.0,26.0,Sunderland,19266,7,90.0,1.0,0.0,,0.0,0.0,0.0,17.0,0.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Bailey Wright,Ipswich Town 08/02/2020,DF
508,Matchweek 33,Tue,11/02/2020,19:45 (06:45),Home,W,3.0,0.0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315.0,PP,7.0,26.0,Sunderland,19266,7.4,90.0,1.0,0.0,,0.0,0.0,0.0,46.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bailey Wright,Rochdale 11/02/2020,DF
509,Matchweek 34,Sat,15/02/2020,15:00 (02:00),Away,W,1.0,0.0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325.0,PP,7.0,26.0,Sunderland,19266,6.9,84.0,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bailey Wright,Oxford United 15/02/2020,DF
510,Matchweek 35,Sat,22/02/2020,15:00 (02:00),Home,W,3.0,0.0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340.0,PP,5.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Bristol Rovers 22/02/2020,DF
511,Matchweek 13,Tue,25/02/2020,19:45 (06:45),Home,D,1.0,1.0,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077.0,PP,7.0,,Sunderland,19266,,,,,,,,,,,,,,,,,,,,,,,,,Bailey Wright,Fleetwood Town 25/02/2020,DF
512,Matchweek 2,Sat,10/08/2019,15:00 (00:00),Away,D,1.0,1.0,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939.0,JR,14.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Ipswich Town 10/08/2019,ATT
513,Matchweek 3,Sat,17/08/2019,12:30 (21:30),Home,W,2.0,1.0,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955.0,JR,9.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Portsmouth 17/08/2019,ATT
514,Matchweek 4,Tue,20/08/2019,19:45 (04:45),Away,W,2.0,1.0,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966.0,JR,6.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Rochdale 20/08/2019,ATT
515,Matchweek 5,Sat,24/08/2019,15:00 (00:00),Home,W,3.0,1.0,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979.0,JR,4.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,AFC Wimbledon 24/08/2019,ATT
516,Matchweek 6,Sat,31/08/2019,15:00 (00:00),Away,L,0.0,3.0,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991.0,JR,6.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,P'borough Utd 31/08/2019,ATT
517,Matchweek 8,Sat,14/09/2019,15:00 (00:00),Away,W,3.0,1.0,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007.0,JR,6.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Acc'ton Stanley 14/09/2019,ATT
518,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1.0,1.0,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026.0,JR,5.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Rotherham Utd 17/09/2019,ATT
519,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1.0,1.0,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032.0,JR,5.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Bolton 21/09/2019,ATT
520,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2.0,1.0,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053.0,JR,5.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,MK Dons 28/09/2019,ATT
521,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0.0,2.0,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061.0,JR,6.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Lincoln City 05/10/2019,ATT
522,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0.0,1.0,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089.0,PP,9.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Wycombe 19/10/2019,ATT
523,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5.0,0.0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100.0,PP,6.0,31.0,Sunderland,19906,–,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benjamin Mbunga-Kimpioka,Tranmere Rovers 22/10/2019,ATT
524,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0.0,1.0,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111.0,PP,10.0,31.0,Sunderland,19906,6.5,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benjamin Mbunga-Kimpioka,Shrewsbury 26/10/2019,ATT
525,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1.0,0.0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124.0,PP,7.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Southend United 02/11/2019,ATT
526,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1.0,1.0,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148.0,PP,12.0,31.0,Sunderland,19906,7.4,8.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Benjamin Mbunga-Kimpioka,Coventry City 23/11/2019,ATT
527,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1.0,2.0,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003.0,PP,10.0,31.0,Sunderland,19906,6.4,10.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benjamin Mbunga-Kimpioka,Burton Albion 26/11/2019,ATT
528,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0.0,1.0,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157.0,PP,12.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Gillingham 07/12/2019,ATT
529,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1.0,1.0,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172.0,PP,12.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Blackpool 14/12/2019,ATT
530,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0.0,0.0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197.0,PP,15.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Bolton 26/12/2019,ATT
531,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2.0,1.0,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202.0,PP,13.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Doncaster 29/12/2019,ATT
532,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1.0,1.0,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215.0,PP,15.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Fleetwood Town 01/01/2020,ATT
533,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3.0,1.0,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233.0,PP,13.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Lincoln City 04/01/2020,ATT
534,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4.0,0.0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245.0,PP,10.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Wycombe 11/01/2020,ATT
535,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1.0,0.0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254.0,PP,6.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,MK Dons 18/01/2020,ATT
536,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0.0,0.0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269.0,PP,8.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Doncaster 24/01/2020,ATT
537,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1.0,0.0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279.0,PP,7.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Tranmere Rovers 29/01/2020,ATT
538,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0.0,2.0,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290.0,PP,9.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Portsmouth 01/02/2020,ATT
539,Matchweek 32,Sat,08/02/2020,15:00 (02:00),Home,W,1.0,0.0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303.0,PP,8.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Ipswich Town 08/02/2020,ATT
540,Matchweek 33,Tue,11/02/2020,19:45 (06:45),Home,W,3.0,0.0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315.0,PP,7.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Rochdale 11/02/2020,ATT
541,Matchweek 34,Sat,15/02/2020,15:00 (02:00),Away,W,1.0,0.0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325.0,PP,7.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Oxford United 15/02/2020,ATT
542,Matchweek 35,Sat,22/02/2020,15:00 (02:00),Home,W,3.0,0.0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340.0,PP,5.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Bristol Rovers 22/02/2020,ATT
543,Matchweek 13,Tue,25/02/2020,19:45 (06:45),Home,D,1.0,1.0,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077.0,PP,7.0,,Sunderland,19906,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Mbunga-Kimpioka,Fleetwood Town 25/02/2020,ATT
544,Matchweek 2,Sat,10/08/2019,15:00 (00:00),Away,D,1.0,1.0,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939.0,JR,14.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Ipswich Town 10/08/2019,ATT
545,Matchweek 3,Sat,17/08/2019,12:30 (21:30),Home,W,2.0,1.0,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955.0,JR,9.0,9.0,Sunderland,19918,6.4,41.0,1.0,0.0,,0.0,0.0,0.0,9.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Charlie Wyke,Portsmouth 17/08/2019,ATT
546,Matchweek 4,Tue,20/08/2019,19:45 (04:45),Away,W,2.0,1.0,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966.0,JR,6.0,9.0,Sunderland,19918,7.4,90.0,2.0,2.0,,0.0,0.0,1.0,12.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Charlie Wyke,Rochdale 20/08/2019,ATT
547,Matchweek 5,Sat,24/08/2019,15:00 (00:00),Home,W,3.0,1.0,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979.0,JR,4.0,9.0,Sunderland,19918,7,90.0,3.0,1.0,,0.0,0.0,0.0,12.0,2.0,70.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,Charlie Wyke,AFC Wimbledon 24/08/2019,ATT
548,Matchweek 6,Sat,31/08/2019,15:00 (00:00),Away,L,0.0,3.0,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991.0,JR,6.0,9.0,Sunderland,19918,6.5,77.0,1.0,0.0,,0.0,0.0,0.0,7.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,Charlie Wyke,P'borough Utd 31/08/2019,ATT
549,Matchweek 8,Sat,14/09/2019,15:00 (00:00),Away,W,3.0,1.0,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007.0,JR,6.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Acc'ton Stanley 14/09/2019,ATT
550,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1.0,1.0,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026.0,JR,5.0,9.0,Sunderland,19918,6.7,30.0,1.0,1.0,,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Charlie Wyke,Rotherham Utd 17/09/2019,ATT
551,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1.0,1.0,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032.0,JR,5.0,9.0,Sunderland,19918,6.6,24.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Charlie Wyke,Bolton 21/09/2019,ATT
552,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2.0,1.0,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053.0,JR,5.0,9.0,Sunderland,19918,7.1,81.0,1.0,1.0,,0.0,1.0,0.0,18.0,2.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,Charlie Wyke,MK Dons 28/09/2019,ATT
553,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0.0,2.0,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061.0,JR,6.0,9.0,Sunderland,19918,6.7,90.0,1.0,0.0,,0.0,0.0,0.0,17.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,Charlie Wyke,Lincoln City 05/10/2019,ATT
554,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0.0,1.0,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089.0,PP,9.0,9.0,Sunderland,19918,6.7,45.0,1.0,0.0,,0.0,0.0,0.0,12.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Charlie Wyke,Wycombe 19/10/2019,ATT
555,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5.0,0.0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100.0,PP,6.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Tranmere Rovers 22/10/2019,ATT
556,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0.0,1.0,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111.0,PP,10.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Shrewsbury 26/10/2019,ATT
557,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1.0,0.0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124.0,PP,7.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Southend United 02/11/2019,ATT
558,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1.0,1.0,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148.0,PP,12.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Coventry City 23/11/2019,ATT
559,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1.0,2.0,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003.0,PP,10.0,,Sunderland,19918,,,,,,,,,,,,,,,,,,,,,,,,,Charlie Wyke,Burton Albion 26/11/2019,ATT
560,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0.0,1.0,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157.0,PP,12.0,9.0,Sunderland,19918,6.7,28.0,1.0,0.0,,0.0,0.0,0.0,9.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Charlie Wyke,Gillingham 07/12/2019,ATT
561,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1.0,1.0,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172.0,PP,12.0,9.0,Sunderland,19918,7.5,78.0,4.0,1.0,,0.0,0.0,1.0,12.0,0.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charlie Wyke,Blackpool 14/12/2019,ATT
562,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0.0,0.0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197.0,PP,15.0,9.0,Sunderland,19918,7,90.0,2.0,1.0,,0.0,0.0,0.0,15.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,Charlie Wyke,Bolton 26/12/2019,ATT
563,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2.0,1.0,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202.0,PP,13.0,9.0,Sunderland,19918,6.7,90.0,4.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,Charlie Wyke,Doncaster 29/12/2019,ATT
564,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1.0,1.0,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215.0,PP,15.0,9.0,Sunderland,19918,7,90.0,3.0,1.0,,0.0,0.0,0.0,13.0,1.0,76.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,Charlie Wyke,Fleetwood Town 01/01/2020,ATT
565,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3.0,1.0,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233.0,PP,13.0,9.0,Sunderland,19918,6.9,90.0,2.0,1.0,,0.0,0.0,0.0,16.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,Charlie Wyke,Lincoln City 04/01/2020,ATT
566,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4.0,0.0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245.0,PP,10.0,9.0,Sunderland,19918,7.5,90.0,4.0,1.0,1.0,0.0,0.0,1.0,16.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,Charlie Wyke,Wycombe 11/01/2020,ATT
567,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1.0,0.0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254.0,PP,6.0,9.0,Sunderland,19918,6.6,77.0,1.0,1.0,,0.0,0.0,0.0,8.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Charlie Wyke,MK Dons 18/01/2020,ATT
568,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0.0,0.0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269.0,PP,8.0,9.0,Sunderland,19918,6.8,72.0,1.0,0.0,,0.0,0.0,0.0,12.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Charlie Wyke,Doncaster 24/01/2020,ATT
569,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1.0,0.0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279.0,PP,7.0,9.0,Sunderland,19918,6.9,90.0,1.0,1.0,,0.0,0.0,1.0,13.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,Charlie Wyke,Tranmere Rovers 29/01/2020,ATT
